gcf	og	protocore	tajimas_d	median_length	samples_with	proportion_of_samples_with_gcf_with_og
GCF_37	HOG0002587	False	-0.4645246726644875	1686.0	10	1.0
GCF_37	HOG0002588	False	2.0669687400516166	2577.0	10	1.0
GCF_37	HOG0002590	False	-0.7861670955407818	3261.0	10	1.0
GCF_37	HOG0002592	True	-1.5699152234475289	7539.0	10	1.0
GCF_37	HOG0000069	False	-0.8902190914735918	3408	9	0.9
GCF_37	HOG0002593	False	-1.7117681324029623	1488.0	10	1.0
GCF_37	HOG0002594	False	-0.9382350974714572	972.0	10	1.0
GCF_37	HOG0002595	False	-0.3999045998650946	597.0	10	1.0
GCF_37	HOG0002596	False	-1.248938475254945	3390.0	10	1.0
GCF_37	HOG0002597	False	-1.7651538679238201	1128.0	10	1.0
GCF_37	HOG0002598	False	0.9994202395958194	2298.0	10	1.0
GCF_37	HOG0001215	False	1.274189056764463	801.0	10	1.0
GCF_37	HOG0002599	False	2.3671934027691575	510.0	10	1.0
GCF_37	HOG0002600	False	1.185216380402036	2223	9	0.9
GCF_38	HOG0008749	False	-0.19824055359028422	1060.5	8	0.8
GCF_38	HOG0000136	False	-0.7553971030241167	1680.0	8	0.8
GCF_38	HOG0008750	False	0.22868261116957872	546.0	10	1.0
GCF_38	HOG0008751	False	-1.4708322399307343	1746.0	10	1.0
GCF_38	HOG0008752	False	-1.1613563135932419	402.0	10	1.0
GCF_38	HOG0008753	False	0.05274300950423277	1419.0	10	1.0
GCF_38	HOG0008754	False	0.4090664800436834	1302.0	10	1.0
GCF_38	HOG0008755	False	0.09743396773319483	999.0	10	1.0
GCF_38	HOG0008756	False	0.940653767755414	795.0	10	1.0
GCF_38	HOG0008757	False	-0.2526945210688525	957.0	10	1.0
GCF_38	HOG0008758	True	-0.7384329371451949	7761.0	10	1.0
GCF_38	HOG0000439	False	-0.8378552953101018	855.0	10	1.0
GCF_38	HOG0000337	False	0.3047344269057329	1266.0	10	1.0
GCF_38	HOG0008759	False	-1.1294293493152971	1431.0	10	1.0
GCF_38	HOG0008760	False	-1.3265292923044187	1206.0	10	1.0
GCF_38	HOG0008761	False	-0.07383767677132495	2875.5	10	1.0
GCF_38	HOG0001774	False	-0.21154902620453134	1575.0	10	1.0
GCF_38	HOG0008763	False	-1.5533131574764523	1053	9	0.9
GCF_38	HOG0008764	False	-1.3592899470070572	576.0	8	0.8
GCF_39	HOG0005660	False	0.8529745856132774	4224.0	10	1.0
GCF_39	HOG0000460	False	0.7604980569311716	1620.0	10	1.0
GCF_39	HOG0005661	True	-0.3246078863611509	7125.0	10	1.0
GCF_39	HOG0005662	False	0.915288752902417	4380.0	10	1.0
GCF_39	HOG0005663	False	1.1522251996562878	2256.0	10	1.0
GCF_39	HOG0005664	False	1.001506473560264	2328.0	10	1.0
GCF_39	HOG0005665	False	-0.5066946027844446	681.0	10	1.0
GCF_39	HOG0005666	False	1.58481814752355	963.0	10	1.0
GCF_39	HOG0005667	False	0.3739354800829775	1485.0	10	1.0
GCF_39	HOG0005668	False	-0.490433966498741	1464.0	10	1.0
GCF_39	HOG0005669	False	-0.09942304576061067	1851.0	10	1.0
GCF_39	HOG0005670	False	-1.8452045340985275	687.0	10	1.0
GCF_40	HOG0009155	False	-1.0142901544507217	1329.0	10	1.0
GCF_40	HOG0009156	False	-1.1093432271047337	1227.0	10	1.0
GCF_40	HOG0009157	False	-1.258979448848732	1425.0	10	1.0
GCF_40	HOG0009158	False	-1.5685960685439353	2235.0	10	1.0
GCF_40	HOG0009159	False	-1.8391262449810177	1608.0	10	1.0
GCF_40	HOG0009160	False	-1.2304969180319536	954.0	10	1.0
GCF_40	HOG0009161	False	-0.9754850568732971	1389.0	10	1.0
GCF_40	HOG0009162	False	0.4188353199406114	828.0	10	1.0
GCF_40	HOG0012605	False	0.1838719158883502	1191.0	8	0.8
GCF_40	HOG0009163	False	-0.31282050167669967	1792.5	10	1.0
GCF_40	HOG0009164	False	-1.1322490261916747	3021.0	10	1.0
GCF_40	HOG0009165	False	-0.6977083171727696	1686.0	10	1.0
GCF_40	HOG0009166	True	-1.3050511447234339	7251.0	10	1.0
GCF_40	HOG0000033	False	-1.5649648660623245	1587	9	0.9
GCF_40	HOG0009167	False	-1.191005732700547	1402.5	10	1.0
GCF_40	HOG0000244	False	0.57677516353791	1368.0	10	1.0
GCF_40	HOG0009168	False	1.1379805568394497	847.5	10	1.0
GCF_40	HOG0009169	False	0.7177598839402317	1314.0	10	1.0
GCF_40	HOG0009170	False	0.3726892534436514	2223.0	10	1.0
GCF_40	HOG0009171	False	-0.6936110368794034	3315.0	8	0.8
GCF_40	HOG0009172	False	0.32812885440464745	1678.5	8	0.8
GCF_41	HOG0005551	False	0.29792189083825366	642	9	0.9
GCF_41	HOG0005552	False	-0.3822721773372933	1407	9	0.9
GCF_41	HOG0005553	False	-1.1494375965189376	1263	9	0.9
GCF_41	HOG0005554	False	-1.9105346731712491	1422	9	0.9
GCF_41	HOG0000169	False	-1.6161203745944637	2136	9	0.9
GCF_41	HOG0005555	False	-1.477965337747252	744	9	0.9
GCF_41	HOG0005556	False	-1.3314635820833711	2214	9	0.9
GCF_41	HOG0005557	True	-2.019489145579559	6351.0	10	1.0
GCF_41	HOG0005558	False	0.5006688020123315	1218.0	10	1.0
GCF_41	HOG0005559	False	-0.6867088758693521	975.0	10	1.0
GCF_41	HOG0000529	False	-1.1372961007260178	1323.0	10	1.0
GCF_41	HOG0005560	False	-1.6610261708617942	1971.0	10	1.0
GCF_41	HOG0005561	False	-0.5311015998748615	1308.0	10	1.0
GCF_41	HOG0005562	False	-0.46971025934562327	861.0	10	1.0
GCF_41	HOG0005564	False	-0.9531178308512195	1488.0	10	1.0
GCF_41	HOG0005566	False	-2.1112951647622764	675.0	10	1.0
GCF_41	HOG0005567	False	1.2945593031960136	876.0	10	1.0
GCF_41	HOG0005568	False	-1.6760391058231972	1701.0	10	1.0
GCF_42	HOG0009401	False	0.022480720833951192	624.0	10	1.0
GCF_42	HOG0009400	False	-0.46971025934562327	2073.0	10	1.0
GCF_42	HOG0009399	False	0.2157454574231884	1428.0	10	1.0
GCF_42	HOG0009398	False	-0.09820079936577626	678.0	10	1.0
GCF_42	HOG0009397	False	-0.6360972683447618	1206.0	10	1.0
GCF_42	HOG0009396	False	-0.8223224295047495	1206.0	10	1.0
GCF_42	HOG0009395	False	0.6355232720757701	1389.0	10	1.0
GCF_42	HOG0009394	False	-0.41702436623361966	3819.0	10	1.0
GCF_42	HOG0009393	False	-0.365890455881263	1782.0	10	1.0
GCF_42	HOG0000605	True	-1.7422769278860342	6426.0	10	1.0
GCF_42	HOG0009392	False	-0.6391479120157084	3474.0	10	1.0
GCF_42	HOG0009391	False	-0.7560045782170011	1467.0	10	1.0
GCF_42	HOG0009390	False	-0.7892627859401223	1251	9	0.9
GCF_42	HOG0009389	False	-0.801655916236426	2184	9	0.9
GCF_42	HOG0009388	False	-0.14254086096596486	1479	9	0.9
GCF_42	HOG0009386	False	-1.285522592940056	2475	9	0.9
GCF_43	HOG0010432	False	0.7973994783590965	1194	9	0.9
GCF_43	HOG0010431	False	-1.4366240810358757	1206	9	0.9
GCF_43	HOG0010430	False	-1.799195807461413	939	9	0.9
GCF_43	HOG0012659	False	-1.8778011717936316	537.0	8	0.8
GCF_43	HOG0000414	False	-1.512966048025593	366	9	0.9
GCF_43	HOG0010428	False	-0.4328440094426901	1812	9	0.9
GCF_43	HOG0010427	False	-0.8044157309220653	1242	9	0.9
GCF_43	HOG0010426	False	-1.4921638744134196	957	9	0.9
GCF_43	HOG0010425	False	-1.3968182185530467	969	9	0.9
GCF_43	HOG0010423	False	-0.4313001041672103	1164.0	10	1.0
GCF_43	HOG0000606	True	-0.9881941124243844	6315.0	10	1.0
GCF_43	HOG0012156	False	-1.0844827160694102	1272	9	0.9
GCF_43	HOG0010422	False	-1.5622175834257224	507.0	10	1.0
GCF_43	HOG0010421	False	-0.9663890241514359	6114.0	10	1.0
GCF_43	HOG0010420	False	0.3259776714021734	639.0	10	1.0
GCF_43	HOG0010419	False	-0.6574836000189127	294.0	10	1.0
GCF_43	HOG0010418	False	-1.1443680818174229	1167.0	10	1.0
GCF_43	HOG0010417	False	-0.1344334411779077	462.0	10	1.0
GCF_43	HOG0010416	False	-0.6486735801171031	1221.0	10	1.0
GCF_43	HOG0010415	False	-0.7257737046698703	2910	9	0.9
GCF_43	HOG0010414	False	0.07409168823157479	2037	9	0.9
GCF_44	HOG0008026	False	2.08307214747176	801.0	8	0.8
GCF_44	HOG0008027	False	0.6353469577854786	1413.0	8	0.8
GCF_44	HOG0008028	False	-0.5467978334043458	3415.5	8	0.8
GCF_44	HOG0000265	False	-0.7045639244483454	1068.0	8	0.8
GCF_44	HOG0008029	False	0.6740932268642662	1953.0	10	1.0
GCF_44	HOG0008030	False	0.13243691024633134	1638.0	10	1.0
GCF_44	HOG0008031	False	-0.6906935066552656	891.0	10	1.0
GCF_44	HOG0008032	True	-0.917682878584921	1284.0	10	1.0
GCF_44	HOG0008033	True	-1.0411180760706675	5871.0	10	1.0
GCF_44	HOG0008034	False	-0.42277194165663656	1578.0	10	1.0
GCF_44	HOG0008035	False	-1.3837806594536644	1081.5	10	1.0
GCF_44	HOG0001709	False	0.5761902591363434	699.0	10	1.0
GCF_44	HOG0008036	False	-1.4068792455894212	1284.0	10	1.0
GCF_44	HOG0008037	False	0.026219243748175438	600.0	10	1.0
GCF_44	HOG0008038	False	-0.11337052720188832	609.0	10	1.0
GCF_44	HOG0012298	False	0.009281836417766528	910.5	8	0.8
GCF_44	HOG0011878	False	0.3634495443095821	987	9	0.9
GCF_44	HOG0008039	False	-1.2304969180319536	1008.0	10	1.0
GCF_44	HOG0008041	False	1.391251598244531	567.0	10	1.0
GCF_44	HOG0008042	False	-0.5602787378098282	1038.0	10	1.0
GCF_44	HOG0008043	False	0.3181234135436045	423.0	10	1.0
GCF_44	HOG0008044	False	1.70787824572714	1044.0	10	1.0
GCF_45	HOG0005246	False	-1.0227931004707058	1800.0	8	0.8
GCF_45	HOG0005247	False	0.1621817688673059	1164.0	8	0.8
GCF_45	HOG0005248	False	-1.738745876453561	1728.0	8	0.8
GCF_45	HOG0005249	False	-1.8627224710054207	4167	9	0.9
GCF_45	HOG0005250	False	-0.045267952696983846	2811	9	0.9
GCF_45	HOG0005251	False	0.06807120543388567	615	9	0.9
GCF_45	HOG0005252	False	-1.800777161076064	1050.0	10	1.0
GCF_45	HOG0005253	False	-0.6425125782067193	393.0	10	1.0
GCF_45	HOG0005254	False	-1.4097948499578876	1242.0	10	1.0
GCF_45	HOG0005255	True	-0.44718742363080927	5268.0	10	1.0
GCF_45	HOG0005256	False	-1.665508426123557	1233.0	10	1.0
GCF_45	HOG0005257	False	0.6432726594132133	883.5	10	1.0
GCF_45	HOG0005258	False	-1.1070896246477673	1650.0	10	1.0
GCF_45	HOG0000216	False	-0.021698059853752054	1554	9	0.9
GCF_45	HOG0005259	False	-0.8909623079032526	705	9	0.9
GCF_45	HOG0005260	False	-0.8510464653052677	1551	9	0.9
GCF_45	HOG0005261	False	-0.3170721384626036	942	9	0.9
GCF_45	HOG0000219	False	-1.3352543829554486	1542	9	0.9
GCF_45	HOG0005262	False	0.49383725691075886	1545	9	0.9
GCF_45	HOG0005263	False	-0.11944529601634984	972	9	0.9
GCF_46	HOG0012258	False	-0.547436020741713	3336	9	0.9
GCF_46	HOG0012257	False	0.7943829751156416	1002	9	0.9
GCF_46	HOG0000626	False	-1.640765907230965	1425.0	10	1.0
GCF_46	HOG0011143	False	-2.102250111424953	1218.0	10	1.0
GCF_46	HOG0011142	False	-0.539274510252702	1152.0	10	1.0
GCF_46	HOG0011141	False	-1.035265877096647	1164.0	10	1.0
GCF_46	HOG0002019	True	-1.9823767583028766	5286.0	10	1.0
GCF_46	HOG0011140	False	-1.6097368480279246	1059	9	0.9
GCF_46	HOG0002015	False	-1.5571799185149682	3222	9	0.9
GCF_46	HOG0011138	False	0.014489436621046728	1644	9	0.9
GCF_46	HOG0011137	False	0.1386468063512014	1764	9	0.9
GCF_46	HOG0011136	False	0.998625577189667	1539	9	0.9
GCF_47	HOG0002731	False	-1.5347037245220083	597.0	8	0.8
GCF_47	HOG0000425	False	0.602103889853872	999	9	0.9
GCF_47	HOG0001223	False	-1.3658557987444953	2397.0	10	1.0
GCF_47	HOG0002732	False	0.0768536164138628	4539.0	10	1.0
GCF_47	HOG0002733	False	-0.31377160337201	1287.0	10	1.0
GCF_47	HOG0002734	False	-0.7214805822369329	1197.0	10	1.0
GCF_47	HOG0002735	False	-0.7365722579241504	1554.0	10	1.0
GCF_47	HOG0002737	False	-0.6836892839512368	1767.0	10	1.0
GCF_47	HOG0002738	True	-0.6237624253484436	4956.0	10	1.0
GCF_47	HOG0002739	False	-1.5410078643904943	1434.0	10	1.0
GCF_47	HOG0002740	False	0.08488226384726184	1260.0	10	1.0
GCF_47	HOG0001224	False	0.2306926604944781	522.0	8	0.8
GCF_47	HOG0002741	False	0.847239045342884	3294.0	8	0.8
GCF_47	HOG0002742	False	1.7641356540762283	798.0	8	0.8
GCF_47	HOG0000428	False	0.16843157457934319	1371.0	8	0.8
GCF_47	HOG0002743	False	-0.8818865635490553	2613.0	8	0.8
GCF_47	HOG0002744	False	0.5292871801818749	1689.0	8	0.8
GCF_47	HOG0002745	False	-1.8878362296634013	2010.0	8	0.8
GCF_47	HOG0002746	False	-0.6440124171588888	1614.0	8	0.8
GCF_48	HOG0003503	False	-0.7553971030241167	1209.0	8	0.8
GCF_48	HOG0011369	False	-1.2596766801585464	1824.0	8	0.8
GCF_48	HOG0003504	False	-1.8512214342266486	2364.0	8	0.8
GCF_48	HOG0003505	False	-1.0642779955802002	750.0	8	0.8
GCF_48	HOG0003506	False	-0.7553971030241167	1584.0	8	0.8
GCF_48	HOG0003507	False	0.17135158483450158	1410.0	8	0.8
GCF_48	HOG0003508	False	-0.9435571883491672	2590.5	8	0.8
GCF_48	HOG0003509	False	-0.36088749732747294	2169.0	10	1.0
GCF_48	HOG0003510	False	-0.8095706110573689	4080.0	10	1.0
GCF_48	HOG0003511	False	1.2821199184444372	1744.5	10	1.0
GCF_48	HOG0003512	True	-1.4731299319791757	4275.0	10	1.0
GCF_48	HOG0000146	False	0.3848932418443517	1041	9	0.9
GCF_12	HOG0007446	False	0.9160103966380619	1476.0	10	1.0
GCF_12	HOG0007447	False	-1.7675328664423477	1371.0	10	1.0
GCF_12	HOG0007449	False	-1.5108711474540397	1656.0	10	1.0
GCF_12	HOG0007450	False	-0.7397625462565998	2415.0	10	1.0
GCF_12	HOG0001653	False	0.7324718688844055	1855.5	10	1.0
GCF_12	HOG0011830	False	1.0629183740087427	1521	9	0.9
GCF_12	HOG0012541	False	-0.9163287236853522	990.0	8	0.8
GCF_12	HOG0007451	False	0.4090664800436834	864.0	10	1.0
GCF_12	HOG0007452	False	-0.379852316708326	945.0	10	1.0
GCF_12	HOG0007453	False	-0.9192174538839711	1005.0	10	1.0
GCF_12	HOG0011831	False	-1.3719151607903128	1302	9	0.9
GCF_12	HOG0011832	False	0.030439100523395688	741	9	0.9
GCF_12	HOG0007454	False	-1.5450121029504624	1527.0	10	1.0
GCF_12	HOG0007455	False	-1.4296194915263183	1269.0	10	1.0
GCF_12	HOG0007456	True	-0.22938043762623095	4722.0	10	1.0
GCF_12	HOG0007457	False	0.5383856684861807	1734.0	10	1.0
GCF_12	HOG0007458	False	1.2620156625242858	1101.0	10	1.0
GCF_12	HOG0007459	False	-1.6610514645571408	1386	9	0.9
GCF_12	HOG0001656	False	1.1370832443826642	864	9	0.9
GCF_12	HOG0000348	False	0.2834369559366277	576.0	8	0.8
GCF_49	HOG0003610	False	-1.035265877096647	1836.0	10	1.0
GCF_49	HOG0003611	False	0.17472838823563785	1587.0	10	1.0
GCF_49	HOG0003613	False	-1.7295288560586721	3222.0	10	1.0
GCF_49	HOG0003614	False	-0.34139459485619467	3864.0	10	1.0
GCF_49	HOG0003615	False	-0.2188823195655037	1266.0	10	1.0
GCF_49	HOG0003616	False	0.022480720833951192	906.0	10	1.0
GCF_49	HOG0003617	False	0.024223666454474976	759.0	10	1.0
GCF_49	HOG0003618	True	-0.4635686972407009	3036.0	10	1.0
GCF_49	HOG0000472	False	-1.5622175834257224	1515.0	10	1.0
GCF_49	HOG0000629	False	-0.7263961002165303	1023.0	10	1.0
GCF_49	HOG0003619	False	0.6236558128816476	2550	9	0.9
GCF_49	HOG0003620	False	-0.6376348682739738	2037.0	8	0.8
GCF_49	HOG0003621	False	-1.9067431713710274	480.0	8	0.8
GCF_49	HOG0003622	False	-1.1811376629888886	1632.0	8	0.8
GCF_49	HOG0003623	False	-0.8311662910987165	927.0	8	0.8
GCF_49	HOG0000983	False	-1.2644826382827683	3570.0	8	0.8
GCF_50	HOG0004617	False	-1.9129889671183327	648.0	10	1.0
GCF_50	HOG0004618	False	-1.9129889671183327	1941.0	10	1.0
GCF_50	HOG0004619	False	-0.4154817685985582	2391.0	10	1.0
GCF_50	HOG0004620	False	-1.258979448848732	2079.0	10	1.0
GCF_50	HOG0004621	False	-1.6851694877541827	1188.0	10	1.0
GCF_50	HOG0004622	False	-1.5898387508353142	2589.0	10	1.0
GCF_50	HOG0011485	False	-1.9898987946965976	2199	9	0.9
GCF_50	HOG0011486	False	-0.6891383450099506	696	9	0.9
GCF_50	HOG0004623	True	-0.8531474410905296	3120.0	10	1.0
GCF_50	HOG0004624	False	-1.8202795194873933	753.0	10	1.0
GCF_50	HOG0004626	False	1.601072878709954	1263.0	10	1.0
GCF_50	HOG0004627	False	-0.004946815058930867	1491.0	10	1.0
GCF_50	HOG0004628	False	-1.4057574008374172	2592.0	10	1.0
GCF_50	HOG0004629	False	0.8897622286402529	2055.0	10	1.0
GCF_50	HOG0004630	False	-1.892345148373682	879.0	10	1.0
GCF_50	HOG0004631	False	-1.305016001363049	1008.0	10	1.0
GCF_50	HOG0004632	False	-1.0875993136972033	1156.5	10	1.0
GCF_51	HOG0010576	False	-0.6615118800664059	2049.0	10	1.0
GCF_51	HOG0010577	False	0.05916566912533222	864.0	10	1.0
GCF_51	HOG0000613	False	-0.6706665026697449	1596.0	10	1.0
GCF_51	HOG0010578	False	-0.6360972683447618	1464.0	10	1.0
GCF_51	HOG0001938	False	0.22514481595781619	918.0	10	1.0
GCF_51	HOG0010579	False	-0.05055388960919554	741.0	10	1.0
GCF_51	HOG0010580	False	-0.3169469991558041	1047.0	10	1.0
GCF_51	HOG0010581	False	-1.2758906940227004	1584.0	10	1.0
GCF_51	HOG0010582	False	0.05583624542566652	1137.0	10	1.0
GCF_51	HOG0010583	False	0.3103946491751825	561.0	10	1.0
GCF_51	HOG0012172	False	0.1388128455845165	657	9	0.9
GCF_51	HOG0010584	True	-1.1995473981574405	3135.0	10	1.0
GCF_51	HOG0010585	False	-1.0604384308523203	2055.0	10	1.0
GCF_51	HOG0000025	False	-1.0445270924755685	1587.0	8	0.8
GCF_51	HOG0000020	False	0.24223581722619245	1617.0	10	1.0
GCF_51	HOG0010587	False	-1.2446752412631852	834.0	10	1.0
GCF_51	HOG0012173	False	0.4970440163636274	624	9	0.9
GCF_51	HOG0010588	False	1.4337266886333158	702.0	10	1.0
GCF_51	HOG0010589	False	1.2801804219185726	252.0	10	1.0
GCF_51	HOG0010590	False	0.08851533444699519	900.0	10	1.0
GCF_51	HOG0010591	False	1.2947962875653958	1656	9	0.9
GCF_51	HOG0010592	False	0.9940678551834873	771	9	0.9
GCF_52	HOG0010675	False	-0.09186441577079336	1527.0	10	1.0
GCF_52	HOG0010676	False	-0.9870185657361712	1653.0	10	1.0
GCF_52	HOG0010677	False	-0.15860049356752678	1503.0	10	1.0
GCF_52	HOG0010678	False	-1.7798615276508534	640.5	10	1.0
GCF_52	HOG0010679	False	-0.39293485055288885	3162.0	10	1.0
GCF_52	HOG0010680	False	-0.5066946027844446	489.0	10	1.0
GCF_52	HOG0010681	False	-0.7752556269795479	1059.0	10	1.0
GCF_52	HOG0010682	False	-0.13660402007253716	1692.0	10	1.0
GCF_52	HOG0010683	False	0.7171774439645168	663.0	10	1.0
GCF_52	HOG0000313	False	-1.7728963359833478	3426.0	10	1.0
GCF_52	HOG0010684	True	-0.7044547140356495	3081.0	10	1.0
GCF_52	HOG0010685	False	-0.333045519659051	1662.0	10	1.0
GCF_52	HOG0010686	False	0.11618179201917343	1551.0	10	1.0
GCF_52	HOG0010687	False	0.3970947640182437	1071.0	10	1.0
GCF_52	HOG0000250	False	-0.035532976858682015	1146.0	10	1.0
GCF_52	HOG0010688	False	-1.388180871151897	837.0	10	1.0
GCF_52	HOG0010689	False	-0.8885935974395466	1194.0	10	1.0
GCF_52	HOG0010690	False	-1.741659638472147	2475.0	10	1.0
GCF_52	HOG0010691	False	0.171529686686302	777.0	10	1.0
GCF_52	HOG0010692	False	0.04442236285515348	651.0	10	1.0
GCF_52	HOG0010693	False	-1.6956868019660902	1671	9	0.9
GCF_71	HOG0007178	False	0.32334802291266346	2778	9	1.0
GCF_71	HOG0007179	False	0.4098248045921031	390	9	1.0
GCF_71	HOG0007180	False	-1.8239748883292382	1524	9	1.0
GCF_71	HOG0007181	False	-1.0310854046898794	2550	9	1.0
GCF_71	HOG0011768	False	-0.8304481942032559	924	9	1.0
GCF_71	HOG0011769	False	0.05281618111969031	1599.0	8	0.8888888888888888
GCF_71	HOG0011770	False	-0.7416994160867473	1536	9	1.0
GCF_71	HOG0011772	False	1.3029631139884534	1203	9	1.0
GCF_71	HOG0000836	False	-0.5515706217167452	537	9	1.0
GCF_71	HOG0007183	True	-0.23831771305444382	3216	9	1.0
GCF_71	HOG0007184	False	0.5223132937101644	1125	9	1.0
GCF_71	HOG0007185	False	0.21626847625860363	1509	9	1.0
GCF_71	HOG0007186	False	-1.2542550045162653	1008	9	1.0
GCF_71	HOG0007187	False	-1.2578936970248442	3057	9	1.0
GCF_71	HOG0007190	False	0.09095238126547844	2496	9	1.0
GCF_71	HOG0007192	False	0.0313358764049884	3150	9	1.0
GCF_71	HOG0007193	False	0.0780270741716937	1107	9	1.0
GCF_53	HOG0010233	False	2.627194365639144	1231.5	10	1.0
GCF_53	HOG0010232	False	-1.590204862191708	1854.0	10	1.0
GCF_53	HOG0000462	False	-1.2021508899697644	1434.0	10	1.0
GCF_53	HOG0010231	False	-1.2304969180319536	585.0	10	1.0
GCF_53	HOG0000495	False	-0.6339393360114298	2112.0	10	1.0
GCF_53	HOG0010230	False	-0.4756129112559953	1485.0	10	1.0
GCF_53	HOG0001909	False	-1.8728154111075193	1551.0	10	1.0
GCF_53	HOG0001908	False	-0.9337492065075915	1575.0	10	1.0
GCF_53	HOG0001907	False	-0.25942334844048603	1005.0	10	1.0
GCF_53	HOG0010229	False	0.2530370664063899	1101.0	10	1.0
GCF_53	HOG0010228	False	-0.7070841621587574	1063.5	10	1.0
GCF_53	HOG0010227	False	1.135041423711521	1125.0	10	1.0
GCF_53	HOG0010226	False	0.7910273593440126	543.0	10	1.0
GCF_53	HOG0010225	False	-0.7542608989899237	390.0	10	1.0
GCF_53	HOG0010224	False	-0.6135568675632515	1152.0	10	1.0
GCF_53	HOG0000773	False	-0.8411953196213316	1251.0	8	0.8
GCF_53	HOG0010223	False	0.40646562728687197	2073	9	0.9
GCF_78	HOG0000110	False	1.9648820079318876	1596.0	4	0.8
GCF_78	HOG0010779	False	-0.39649991689312997	1920.0	4	0.8
GCF_78	HOG0010780	False	0.18431717701453085	1071.0	4	0.8
GCF_78	HOG0010781	False	0.1676557950339493	855.0	4	0.8
GCF_78	HOG0000334	False	-0.44637229370721154	1059.0	4	0.8
GCF_78	HOG0010782	False	2.187076076251673	817.5	4	0.8
GCF_78	HOG0013293	False	-0.8683236207029478	1014	5	1.0
GCF_78	HOG0013294	False	0.957074182595578	1008	5	1.0
GCF_78	HOG0000775	True	0.5963326941320859	3090	5	1.0
GCF_78	HOG0013296	False	1.640698598735276	1656	5	1.0
GCF_78	HOG0012196	False	2.080327983442829	1869.0	4	0.8
GCF_78	HOG0010784	False	1.873891299647731	885.0	4	0.8
GCF_78	HOG0010785	False	-0.389207847798755	774.0	4	0.8
GCF_78	HOG0010786	False	-0.8374067112222118	1428.0	4	0.8
GCF_78	HOG0010789	False	2.248180765069829	1566.0	4	0.8
GCF_54	HOG0003201	False	-1.0932035254349177	3504.0	10	1.0
GCF_54	HOG0003202	False	-1.2939365793653521	1755.0	10	1.0
GCF_54	HOG0003203	False	-0.4737187630434445	1557.0	10	1.0
GCF_54	HOG0003204	False	-0.028850640675938916	855.0	10	1.0
GCF_54	HOG0011349	False	-0.8880309801521105	1278	9	0.9
GCF_54	HOG0003205	False	-0.9319496083809322	1827.0	10	1.0
GCF_54	HOG0003206	False	-1.0422700263192008	993.0	10	1.0
GCF_54	HOG0003207	False	-1.5945745368079938	1017.0	10	1.0
GCF_54	HOG0003208	False	-0.24328745582100686	897.0	10	1.0
GCF_54	HOG0003209	True	-0.27653423624789375	3066.0	10	1.0
GCF_54	HOG0012379	False	-0.2082940910223703	1560.0	8	0.8
GCF_54	HOG0003210	False	-0.49546279422641487	2067.0	10	1.0
GCF_54	HOG0003211	False	-0.4256607319131067	1329.0	10	1.0
GCF_54	HOG0003212	False	-1.5411334557846799	1572.0	10	1.0
GCF_54	HOG0003213	False	1.1901582669481865	1416.0	10	1.0
GCF_54	HOG0003214	False	0.5228998442420205	1152.0	10	1.0
GCF_54	HOG0003215	False	0.14434373244047263	1386.0	10	1.0
GCF_54	HOG0003216	False	0.20669408493727354	1107.0	10	1.0
GCF_54	HOG0003217	False	-0.9552203865779935	1227.0	10	1.0
GCF_54	HOG0003218	False	0.17170483976895065	1099.5	10	1.0
GCF_55	HOG0003119	False	-0.20198895966378927	3492.0	10	1.0
GCF_55	HOG0003120	True	-2.121877616002074	1302.0	10	1.0
GCF_55	HOG0003121	False	-0.5066946027844446	897.0	10	1.0
GCF_55	HOG0003123	False	-1.0344560931050835	975.0	10	1.0
GCF_55	HOG0003124	False	-1.090471682669638	3672.0	10	1.0
GCF_55	HOG0011339	False	-0.500053946173635	7560	9	0.9
GCF_55	HOG0003125	False	-0.5066946027844446	1581.0	10	1.0
GCF_55	HOG0003126	False	-2.0066444649757265	1392.0	10	1.0
GCF_56	HOG0000070	False	-1.1928526782367097	3141.0	10	1.0
GCF_56	HOG0007984	False	1.0011953695602382	1077.0	10	1.0
GCF_56	HOG0007985	False	-0.009271625856677778	1293.0	10	1.0
GCF_56	HOG0007986	False	0.3304457854619264	1098.0	10	1.0
GCF_56	HOG0007987	False	-1.035265877096647	1278.0	10	1.0
GCF_56	HOG0007989	False	-1.388180871151897	1752.0	10	1.0
GCF_56	HOG0007990	False	-0.6823508830413976	903.0	10	1.0
GCF_56	HOG0007991	False	0.6026647162485086	1503.0	10	1.0
GCF_56	HOG0007992	False	-1.5622175834257224	393.0	10	1.0
GCF_56	HOG0007993	False	-1.9840040897645224	834.0	10	1.0
GCF_56	HOG0007994	False	-1.0329088867238514	859.5	10	1.0
GCF_56	HOG0007995	True	1.28349437683151	1209.0	10	1.0
GCF_56	HOG0007996	False	-1.3072255173655618	1590.0	10	1.0
GCF_56	HOG0007997	False	-1.7418564647663928	528.0	10	1.0
GCF_56	HOG0011875	False	0.885007355282581	1113	9	0.9
GCF_56	HOG0007998	False	0.14110817798064648	1380.0	10	1.0
GCF_56	HOG0007999	False	-0.6748202481456549	954.0	10	1.0
GCF_56	HOG0012563	False	0.6761007289256481	373.5	8	0.8
GCF_56	HOG0000464	False	-1.4453473570480346	1311.0	10	1.0
GCF_56	HOG0000566	False	-1.1733428770576833	819.0	10	1.0
GCF_56	HOG0008000	False	-1.1043112313325163	759.0	10	1.0
